end_time,artist_name,track_name,ms_played
2021-11-10 07:52,Spiritualized,If I Were with Her Now,132341
2021-11-12 03:45,Mitski,Washing Machine Heart,128198
2021-11-12 03:46,Mitski,First Love / Late Spring,68261
2021-11-12 20:43,KayCyy,No Luck,147648
2021-11-12 20:47,Taylor Swift,Treacherous (Taylor's Version),1578
2021-11-12 20:47,Taylor Swift,Red (Taylor's Version),223093
2021-11-12 20:50,Taylor Swift,I Knew You Were Trouble (Taylor's Version),219760
2021-11-12 20:51,Taylor Swift,All Too Well (Taylor's Version),13103
2021-11-12 21:35,Dr. Dre,The Next Episode,7860
2021-11-12 21:35,Taylor Swift,All Too Well (Taylor's Version),18155
2021-11-12 21:39,Dr. Dre,Still D.R.E.,270582
2021-11-12 21:42,Dr. Dre,The Next Episode,161475
2021-11-12 21:46,Dr. Dre,Forgot About Dre,222287
2021-11-12 21:46,Dr. Dre,"Nuthin' But A ""G"" Thang",2485
2021-11-12 21:52,Eminem,Amityville,217458
2021-11-12 21:55,Kanye West,Ok Ok pt 2,200239
2021-11-12 21:56,Kanye West,Jail pt 2,71036
2021-11-12 21:58,DaBaby,Ball If I Want To,112510
2021-11-13 20:55,DaBaby,Lonely (with Lil Wayne),154675
2021-11-13 20:55,DaBaby,Red Light Green Light,30258
2021-11-13 20:59,Radiohead,All I Need,228709
2021-11-13 21:00,Radiohead,Faust Arp,86215
2021-11-14 07:15,KayCyy,No Luck,70006
2021-11-14 21:21,Kanye West,Jail pt 2,294357
2021-11-14 21:23,DaBaby,Ball If I Want To,112546
2021-11-14 21:28,DaBaby,Lonely (with Lil Wayne),51444
2021-11-14 21:32,DaBaby,Lonely (with Lil Wayne),103453
2021-11-14 21:35,DaBaby,Red Light Green Light,159043
2021-11-15 03:09,DaBaby,BOP,132985
2021-11-15 04:01,Kanye West,Life Of The Party (with André 3000),359168
2021-11-15 04:04,Kanye West,Up From The Ashes,162364
2021-11-15 04:56,Kanye West,God Breathed,11317
2021-11-15 04:56,Kanye West,Remote Control pt 2,148554
2021-11-15 05:00,Kanye West,Never Abandon Your Family,177621
2021-11-15 05:03,Kanye West,Up From The Ashes,162364
2021-11-15 05:04,Kanye West,God Breathed,24288
2021-11-15 05:04,Kanye West,Remote Control pt 2,84311
2021-11-15 05:05,DaBaby,DRAWS,12341
2021-11-15 05:05,Kanye West,Jail pt 2,14400
2021-11-15 05:08,DaBaby,Lonely (with Lil Wayne),154432
2021-11-15 05:09,Don Toliver,XSCAPE,0
2021-11-15 05:09,DaBaby,OFF THE RIP,115609
2021-11-15 05:10,Playboi Carti,Sky,51637
2021-11-15 05:12,Fivio Foreign,Wetty,104991
2021-11-15 05:13,Fivio Foreign,Big Drip,58261
2021-11-15 05:17,Baby Keem,issues,219813
2021-11-15 05:17,Baby Keem,gorgeous,2874
2021-11-15 05:17,Baby Keem,lost souls (with Brent Faiyaz),2794
2021-11-15 05:17,Baby Keem,trademark usa,28608
2021-11-15 05:18,Baby Keem,hooligan,27925
2021-11-15 05:23,Baby Keem,trademark usa,270670
2021-11-15 05:23,Baby Keem,pink panties,2374
2021-11-15 05:27,Baby Keem,cocoa (with Don Toliver),229608
2021-11-15 05:31,Baby Keem,family ties (with Kendrick Lamar),252262
2021-11-15 05:37,Baby Keem,scars,12582
2021-11-16 06:06,Kanye West,Up From The Ashes,162364
2021-11-16 06:09,Kanye West,Remote Control pt 2,190200
2021-11-17 04:42,DaBaby,BOP,16683
2021-11-17 04:42,DaBaby,Lonely (with Lil Wayne),154432
2021-11-17 04:46,Pop Smoke,Tell The Vision (feat. Kanye West & Pusha T),215000
2021-11-17 06:38,Pop Smoke,Manslaughter (feat. Rick Ross & The-Dream),19080
2021-11-18 08:29,Kanye West,Life Of The Party (with André 3000),391656
2021-11-18 17:55,Kanye West,Keep My Spirit Alive,18204
2021-11-18 21:14,Kanye West,Life Of The Party (with André 3000),13770
2021-11-18 21:16,KayCyy,No Luck,146581
2021-11-18 21:19,DaBaby,Lonely (with Lil Wayne),154432
2021-11-18 21:20,DaBaby,Suge,23136
2021-11-18 21:22,Kanye West,Up From The Ashes,162364
2021-11-18 21:24,Kanye West,Remote Control pt 2,114634
2021-11-18 21:27,Kanye West,God Breathed,4472
2021-11-18 21:33,Coldplay,A Rush of Blood to the Head,351400
2021-11-18 21:33,Coldplay,Amsterdam,19411
2021-11-19 22:13,KayCyy,No Luck,175669
2021-11-19 23:21,KayCyy,Odd Man,17655
2021-11-24 04:39,DaBaby,Ball If I Want To,19110
2021-11-24 04:39,DaBaby,ROCKSTAR (feat. Roddy Ricch),181733
2021-11-24 05:19,DaBaby,Lonely (with Lil Wayne),154432
2021-11-24 05:20,DaBaby,ROOF,12565
2021-11-24 05:23,Post Malone,rockstar (feat. 21 Savage),218146
2021-11-24 05:24,Pop Smoke,Element,4160
2021-11-24 05:24,Pop Smoke,Invincible,8330
2021-11-24 05:24,Pop Smoke,Mood Swings (feat. Lil Tjay),1376
2021-11-24 05:24,Post Malone,Motley Crew,18782
2021-11-24 05:24,Pop Smoke,The Woo (feat. 50 Cent & Roddy Ricch),6431
2021-11-24 05:24,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),6698
2021-11-24 05:24,Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),1930
2021-11-24 05:24,Pop Smoke,Got It On Me,4991
2021-11-24 05:25,JACKBOYS,GATTI,9632
2021-11-24 05:25,Pop Smoke,Mood Swings (feat. Lil Tjay),4725
2021-11-24 05:27,Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),161011
2021-11-24 05:29,Pop Smoke,Invincible,127546
2021-11-24 05:30,Pop Smoke,Element,28734
2021-11-24 05:34,NF,CLOUDS,243760
2021-11-24 05:45,NF,THAT'S A JOKE,229656
2021-11-24 05:45,NF,JUST LIKE YOU,19692
2021-11-24 05:49,NF,The Search,248053
2021-11-24 05:54,NF,Leave Me Alone,308651
2021-11-24 06:21,NF,Change,11614
2021-11-24 07:55,Kanye West,Remote Control pt 2,58264
2021-11-24 07:59,Kanye West,God Breathed,214397
2021-11-27 06:39,Little Simz,"Little Q, Pt. 1 - Interlude",68413
2021-11-27 06:43,Little Simz,"Little Q, Pt. 2",226453
2021-11-27 06:46,Little Simz,Gems - Interlude,177093
2021-11-27 06:48,Little Simz,Speed,160986
2021-11-27 06:52,Little Simz,Standing Ovation,248186
2021-11-27 06:56,Little Simz,I See You,238026
2021-11-27 07:26,Little Simz,The Rapper That Came To Tea - Interlude,27762
2021-11-27 07:27,Nirvana,Where Did You Sleep Last Night,112768
2021-11-28 08:01,Probable Causation,Bonus episode: Carissa Byrne Hessick on plea bargaining,2860277
2021-11-28 08:28,Billie Eilish,Getting Older,1312
2021-11-28 08:31,Billie Eilish,Billie Bossa Nova,6763
2021-11-28 08:31,Billie Eilish,I Didn't Change My Number,158463
2021-11-29 06:10,Kanye West,Wash Us In The Blood,189827
2021-11-29 06:56,Kanye West,Good Morning,4448
2021-11-30 01:23,Issues,Mad At Myself,0
2021-11-30 01:23,Issues,Mad At Myself,9473
2021-11-30 01:27,Baby Keem,issues,219769
2021-11-30 01:30,Baby Keem,issues,219769
2021-11-30 07:21,Aminé,Charmander,14161
2021-11-30 07:24,Adele,Strangers By Nature,182163
2021-11-30 07:28,Adele,Easy On Me,224694
2021-11-30 07:34,Adele,Cry Your Heart Out,7458
2021-11-30 07:34,Adele,My Little Love,389107
2021-12-07 05:48,Billie Eilish,Happier Than Ever,18901
2021-12-07 05:48,Probable Causation,Episode 61: Santiago Tobón on gang rule,27161
2021-12-07 05:49,Probable Causation,Episode 61: Santiago Tobón on gang rule,57539
2021-12-07 05:50,Probable Causation,Episode 0: Promo,18366
2021-12-07 05:51,Probable Causation,Episode 1: Chloe Gibbs on the intergenerational effects of Head Start,0
2021-12-07 05:55,Billie Eilish,Getting Older,244221
2021-12-07 05:58,Billie Eilish,I Didn't Change My Number,158463
2021-12-07 06:01,Billie Eilish,Billie Bossa Nova,196730
2021-12-07 06:04,Billie Eilish,my future,210005
2021-12-07 06:08,Billie Eilish,Oxytocin,210232
2021-12-07 06:10,Billie Eilish,GOLDWING,151536
2021-12-07 06:14,Billie Eilish,Lost Cause,212496
2021-12-07 06:18,Billie Eilish,Halley's Comet,234761
2021-12-07 06:22,Billie Eilish,Not My Responsibility,227679
2021-12-07 06:25,Billie Eilish,OverHeated,214058
2021-12-07 06:29,Billie Eilish,Everybody Dies,206622
2021-12-07 06:33,Billie Eilish,Your Power,245896
2021-12-07 06:36,Billie Eilish,NDA,195776
2021-12-07 06:39,Billie Eilish,Therefore I Am,173539
2021-12-07 06:44,Billie Eilish,Happier Than Ever,298899
2021-12-07 06:47,Billie Eilish,Male Fantasy,194886
2021-12-07 06:49,Billie Eilish,watch,113220
2021-12-07 06:49,Billie Eilish,!!!!!!!,13578
2021-12-07 06:52,Billie Eilish,bad guy,194087
2021-12-07 06:57,Billie Eilish,xanny,243725
2021-12-07 07:00,Billie Eilish,you should see me in a crown,180952
2021-12-07 07:02,Billie Eilish,all the good girls go to hell,168839
2021-12-07 07:06,Billie Eilish,wish you were gay,221543
2021-12-07 07:09,Billie Eilish,when the party's over,196077
2021-12-07 07:12,Billie Eilish,8,173201
2021-12-07 07:15,Billie Eilish,my strange addiction,179889
2021-12-07 07:18,Billie Eilish,bury a friend,193143
2021-12-07 07:21,Billie Eilish,ilomilo,156370
2021-12-07 07:25,Billie Eilish,listen before i go,242652
2021-12-07 07:30,Billie Eilish,i love you,291796
2021-12-07 07:32,Billie Eilish,goodbye,119409
2021-12-07 07:36,Lana Del Rey,Brooklyn Baby,2507
2021-12-07 07:36,Harry Styles,From the Dining Table,5503
2021-12-07 07:36,Khalid,New Normal,14064
2021-12-07 07:36,The Neighbourhood,Pretty Boy,4876
2021-12-07 07:36,Billie Eilish,Getting Older,244221
2021-12-07 07:37,Billie Eilish,Bored,3459
2021-12-07 07:37,Conan Gray,Heather,18947
2021-12-07 07:39,KennyHoopla,estella//,118733
2021-12-07 07:45,Manchester Orchestra,Angel Of Death,348000
2021-12-07 07:47,KayCyy,No Luck,151782
2021-12-07 07:50,Kanye West,Moon,156091
2021-12-07 07:52,"Tyler, The Creator",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),121572
2021-12-07 07:56,Little Simz,"Little Q, Pt. 2",226453
2021-12-07 08:00,Manchester Orchestra,Inaudible,261440
2021-12-07 08:05,Yves Tumor,Kerosene!,305506
2021-12-07 08:10,Kanye West,Jail pt 2,297000
2021-12-07 08:14,Baby Keem,family ties (with Kendrick Lamar),252262
2021-12-07 08:14,Manchester Orchestra,Bed Head,10118
2021-12-07 08:16,Little Simz,"Little Q, Pt. 1 - Interlude",68413
2021-12-07 08:16,Kanye West,Ok Ok pt 2,7642
2021-12-07 08:20,Little Simz,Gems - Interlude,4063
2021-12-07 08:20,Manchester Orchestra,Keel Timing,8676
2021-12-07 08:20,Baby Keem,trademark usa,270670
2021-12-07 08:21,Kanye West,Keep My Spirit Alive,2345
2021-12-07 08:22,Baby Keem,scapegoats,76831
2021-12-07 08:26,Manchester Orchestra,Annie,268973
2021-12-07 08:30,Yves Tumor,Gospel For A New Century,198626
2021-12-07 08:34,Little Simz,"I Love You, I Hate You",255693
2021-12-07 08:38,Baby Keem,issues,219813
2021-12-07 08:38,Kanye West,Heaven and Hell,1811
2021-12-07 08:38,Manchester Orchestra,Telepath,6368
2021-12-07 08:42,Little Simz,Standing Ovation,248186
2021-12-07 08:42,Baby Keem,range brothers (with Kendrick Lamar),30301
2021-12-07 08:43,2021 Wrapped,Billie Eilish,8853
2021-12-07 08:47,2021 Wrapped,Coldplay,6009
2021-12-07 08:47,Billie Eilish,Getting Older,244221
2021-12-07 08:52,Coldplay,Arabesque,340280
2021-12-07 08:55,Kanye West,No Child Left Behind,178061
2021-12-07 08:58,Baby Keem,gorgeous,140742
2021-12-07 09:00,Billie Eilish,I Didn't Change My Number,158463
2021-12-07 09:01,Kanye West,Come to Life,2739
2021-12-07 09:01,Manchester Orchestra,Let It Storm,8499
2021-12-07 09:04,Baby Keem,cocoa (with Don Toliver),229608
2021-12-07 09:08,Billie Eilish,my future,210005
2021-12-07 09:10,"Tyler, The Creator",HOT WIND BLOWS (feat. Lil Wayne),118583
2021-12-09 03:58,"Tyler, The Creator",HOT WIND BLOWS (feat. Lil Wayne),36720
2021-12-09 03:58,Yves Tumor,Romanticist,6781
2021-12-09 04:02,Probable Causation,Episode 62: Yotam Shem-Tov on restorative justice diversion programs,217547
2021-12-09 04:04,KennyHoopla,estella//,118733
2021-12-09 04:10,Manchester Orchestra,Angel Of Death,348000
2021-12-09 04:12,KayCyy,No Luck,151782
2021-12-09 04:15,Kanye West,Moon,156091
2021-12-09 04:17,"Tyler, The Creator",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),121572
2021-12-09 04:21,Little Simz,"Little Q, Pt. 2",226453
2021-12-09 04:25,Manchester Orchestra,Inaudible,261440
2021-12-09 04:30,Yves Tumor,Kerosene!,305506
2021-12-09 04:35,Kanye West,Jail pt 2,297000
2021-12-09 04:39,Baby Keem,family ties (with Kendrick Lamar),252262
2021-12-09 04:39,Manchester Orchestra,Bed Head,5869
2021-12-09 04:40,Little Simz,"Little Q, Pt. 1 - Interlude",68413
2021-12-09 04:41,Kanye West,Ok Ok pt 2,14214
2021-12-09 04:45,Baby Keem,trademark usa,270670
2021-12-09 04:47,Kanye West,Keep My Spirit Alive,2182
2021-12-09 04:47,Little Simz,Gems - Interlude,3250
2021-12-09 04:47,Manchester Orchestra,Keel Timing,79914
2021-12-09 04:48,Manchester Orchestra,Annie,7119
2021-12-09 04:48,Baby Keem,scapegoats,76831
2021-12-09 04:51,Yves Tumor,Gospel For A New Century,198626
2021-12-09 04:56,Little Simz,"I Love You, I Hate You",255693
2021-12-09 04:59,Baby Keem,issues,219813
2021-12-09 04:59,Kanye West,Heaven and Hell,1462
2021-12-09 04:59,Manchester Orchestra,Telepath,6197
2021-12-09 05:04,Little Simz,Standing Ovation,248186
2021-12-09 05:04,2021 Wrapped,Billie Eilish,8888
2021-12-09 05:04,Baby Keem,range brothers (with Kendrick Lamar),11237
2021-12-09 05:08,2021 Wrapped,Coldplay,6009
2021-12-09 05:08,Billie Eilish,Getting Older,244221
2021-12-09 05:14,Coldplay,Arabesque,340280
2021-12-09 05:17,Baby Keem,gorgeous,5987
2021-12-09 05:17,Kanye West,No Child Left Behind,178061
2021-12-09 05:20,Kanye West,Come to Life,1927
2021-12-09 05:20,Billie Eilish,I Didn't Change My Number,158463
2021-12-09 05:20,Manchester Orchestra,Let It Storm,9288
2021-12-09 05:24,Baby Keem,cocoa (with Don Toliver),229608
2021-12-09 05:27,Billie Eilish,my future,210005
2021-12-09 05:30,"Tyler, The Creator",HOT WIND BLOWS (feat. Lil Wayne),155292
2021-12-09 05:30,Yves Tumor,Romanticist,13048
2021-12-09 05:33,Pop Smoke,Bout A Million (feat. 42 Dugg & 21 Savage),203586
2021-12-09 05:34,Billie Eilish,Billie Bossa Nova,10373
2021-12-09 05:38,Olivia Rodrigo,drivers license,242013
2021-12-09 05:41,Kanye West,God Breathed,198340
2021-12-09 05:45,Yves Tumor,Medicine Burn,8233
2021-12-09 05:45,Little Simz,I See You,7523
2021-12-09 05:45,NF,CLOUDS,243760
2021-12-09 05:49,Halsey,Easier than Lying,206346
2021-12-09 05:52,NF,THAT'S A JOKE,229656
2021-12-09 05:53,Kanye West,Hurricane,2368
2021-12-09 05:53,"Tyler, The Creator",CORSO,9539
2021-12-09 05:53,Little Simz,Speed,3599
2021-12-09 05:56,J. Cole,m y . l i f e (with 21 Savage & Morray),218801
2021-12-09 05:57,"Tyler, The Creator",SIR BAUDELAIRE (feat. DJ Drama),8277
2021-12-09 06:01,Dave,Clash (feat. Stormzy),251733
2021-12-09 06:01,Kanye West,Off The Grid,5902
2021-12-09 06:01,Halsey,Bells in Santa Fe,7825
2021-12-09 06:04,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),212000
2021-12-09 06:05,Manchester Orchestra,Dinosaur,33167
2021-12-09 06:05,Kanye West,Donda,1973
2021-12-09 06:05,Billie Eilish,Lost Cause,6013
2021-12-09 06:05,Yves Tumor,Folie Imposée,2554
2021-12-09 06:05,"Tyler, The Creator",LEMONHEAD (feat. 42 Dugg),4318
2021-12-09 06:05,Yves Tumor,Dream Palette,3274
2021-12-09 06:09,Kanye West,Jesus Lord,23595
2021-12-09 06:09,Pop Smoke,Tell The Vision (feat. Kanye West & Pusha T),215000
2021-12-09 06:13,Yves Tumor,Identity Trade,2275
2021-12-09 06:13,Dave,Both Sides Of A Smile (feat. James Blake),242834
2021-12-09 06:14,Kanye West,Jail,1695
2021-12-09 06:14,Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),17623
2021-12-09 06:14,NF,JUST LIKE YOU,4318
2021-12-09 06:18,Halsey,The Tradition,226373
2021-12-09 06:21,Yves Tumor,Hasdallen Lights,9241
2021-12-09 06:21,Coldplay,Trouble In Town,8452
2021-12-09 06:21,Kanye West,Junya pt 2,2182
2021-12-09 06:21,Yves Tumor,Super Stars,6674
2021-12-09 06:21,KennyHoopla,smoke break//,182866
2021-12-09 06:21,KennyHoopla,turn back time//,7314
2021-12-09 06:21,Halsey,Lilith,6153
2021-12-09 06:22,Billie Eilish,Your Power,7407
2021-12-09 06:22,KennyHoopla,survivors guilt//,6199
2021-12-09 06:25,Kanye West,Use This Gospel,213877
2021-12-09 06:25,Pop Smoke,Mood Swings (feat. Lil Tjay),9090
2021-12-09 06:25,Billie Eilish,Halley's Comet,4342
2021-12-09 06:25,KennyHoopla,silence is also an answer//,4736
2021-12-09 06:26,Kanye West,Pure Souls,1996
2021-12-09 06:29,Manchester Orchestra,Way Back,2670
2021-12-09 06:29,Kanye West,Lord I Need You,1532
2021-12-09 06:29,Coldplay,BrokEn,6780
2021-12-09 06:29,Pop Smoke,Demeanor (feat. Dua Lipa),184800
2021-12-09 06:29,Billie Eilish,Not My Responsibility,9167
2021-12-09 06:31,Billie Eilish,GOLDWING,151536
2021-12-09 06:32,Halsey,Girl is a Gun,32747
2021-12-09 06:32,Little Simz,The Rapper That Came To Tea - Interlude,6617
2021-12-09 06:36,Pop Smoke,Dior,216386
2021-12-09 06:39,Dayseeker,Drunk,220853
2021-12-09 06:43,Billie Eilish,NDA,195776
2021-12-09 06:46,Little Simz,Selfish,226096
2021-12-09 06:49,Pusha T,Santeria,176026
2021-12-09 06:51,Kanye West,Follow God,104591
2021-12-09 06:55,Dave,In The Fire,6130
2021-12-09 06:55,Billie Eilish,Oxytocin,203631
2021-12-09 07:00,Phoebe Bridgers,I Know The End,344692
2021-12-09 07:04,Kanye West,Jail pt 2,4805
2021-12-09 07:04,Little Simz,"Little Q, Pt. 2",226453
2021-12-11 02:06,Halsey,Easier than Lying,45138
2021-12-11 02:11,Dermot Kennedy,Moments Passed - Mike Dean Remix,264754
2021-12-11 02:13,MIKE DEAN,THE FIFTH DAY PART 1,168263
2021-12-11 02:17,Sarah Schachner,Collateral,225520
2021-12-11 02:18,Sarah Schachner,Know Your Enemy,9241
2021-12-11 02:18,Sarah Schachner,Danger Close,28991
2021-12-11 02:22,MIKE DEAN,THE SIXTH OR SEVENTH DAY,246981
2021-12-11 02:24,MIKE DEAN,FROM DEATH,121249
2021-12-11 07:11,MIKE DEAN,THE FIFTH DAY PART 1,24885
2021-12-11 07:12,MIKE DEAN,FROM DEATH,10026
2021-12-11 07:12,MIKE DEAN,DON'T YOU KNOW,12682
2021-12-11 21:42,La La Land Cast,Another Day Of Sun,228143
2021-12-11 21:47,Emma Stone,Someone In The Crowd,259571
2021-12-11 21:48,Justin Hurwitz,Mia & Sebastian’s Theme,98007
2021-12-11 21:52,Ryan Gosling,A Lovely Night,236479
2021-12-11 21:54,Justin Hurwitz,Herman’s Habit,111576
2021-12-11 21:56,Ryan Gosling,City Of Stars,111207
2021-12-11 22:00,Justin Hurwitz,Planetarium,257255
2021-12-11 22:02,Justin Hurwitz,Summer Montage / Madeline,124599
2021-12-11 22:05,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack",149671
2021-12-11 22:08,John Legend,Start A Fire,192062
2021-12-11 22:09,Justin Hurwitz,Engagement Party,87177
2021-12-11 22:13,Emma Stone,Audition (The Fools Who Dream),228236
2021-12-11 22:21,Justin Hurwitz,Epilogue,459434
2021-12-11 22:22,Justin Hurwitz,The End,46238
2021-12-11 22:24,Justin Hurwitz,City Of Stars (Humming),162930
2021-12-12 20:00,Kanye West,Tell The Vision,79349
2021-12-13 22:15,Kanye West,Tell The Vision,16306
2021-12-13 22:18,Billie Eilish,bad guy,194053
2021-12-13 22:22,Billie Eilish,xanny,243691
2021-12-13 22:25,Billie Eilish,you should see me in a crown,180928
2021-12-13 22:28,Billie Eilish,all the good girls go to hell,168796
2021-12-13 22:31,Billie Eilish,wish you were gay,221508
2021-12-13 22:35,Billie Eilish,when the party's over,196033
2021-12-13 22:38,Billie Eilish,8,173161
2021-12-13 23:20,Billie Eilish,my strange addiction,20256
2021-12-13 23:25,Billie Eilish,Happier Than Ever,298874
2021-12-13 23:28,Billie Eilish,lovely (with Khalid),200151
2021-12-13 23:31,Billie Eilish,Bored,180890
2021-12-13 23:34,Billie Eilish,Happier Than Ever - Edit,151398
2021-12-13 23:37,Billie Eilish,bad guy,194053
2021-12-13 23:41,Billie Eilish,everything i wanted,245381
2021-12-13 23:44,Billie Eilish,when the party's over,196033
2021-12-13 23:49,Billie Eilish,Your Power,245868
2021-12-13 23:53,Billie Eilish,i love you,291768
2021-12-13 23:57,Billie Eilish,No Time To Die,242220
2021-12-14 00:02,Billie Eilish,Getting Older,244176
2021-12-14 00:04,Billie Eilish,I Didn't Change My Number,158425
2021-12-14 00:58,Billie Eilish,Billie Bossa Nova,76168
2021-12-15 07:23,Vampire Weekend,Holiday,11829
2021-12-15 07:23,Vampire Weekend,White Sky,8127
2021-12-15 07:23,Vampire Weekend,Unbelievers,2133
2021-12-15 07:23,Vampire Weekend,Step,2304
2021-12-15 07:23,Vampire Weekend,Horchata,4245
2021-12-15 07:23,Vampire Weekend,Diane Young,1653
2021-12-15 07:23,Vampire Weekend,Hannah Hunt,9557
2021-12-15 07:24,Vampire Weekend,Ottoman,7093
2021-12-15 07:24,Vampire Weekend,Unbelievers,25248
2021-12-15 07:26,Vampire Weekend,A-Punk,42688
2021-12-15 07:36,Clap Your Hands Say Yeah,The Skin of My Yellow Country Teeth,77056
2021-12-15 07:39,Vampire Weekend,White Sky,173408
2021-12-17 21:15,KennyHoopla,estella//,1160
2021-12-17 21:15,MIKE DEAN,FROM DEATH,14303
2021-12-17 21:19,Baby Keem,cocoa (with Don Toliver),229608
2021-12-17 21:22,Yves Tumor,Identity Trade,3482
2021-12-17 21:22,2021 Wrapped,Billie Eilish,0
2021-12-17 21:22,Kanye West,Donda,2159
2021-12-17 21:22,Billie Eilish,I Didn't Change My Number,158463
2021-12-17 21:22,Yves Tumor,Folie Imposée,9800
2021-12-17 21:26,Dave,Clash (feat. Stormzy),2461
2021-12-17 21:26,Pop Smoke,Dior,1787
2021-12-17 21:26,Manchester Orchestra,Annie,2252
2021-12-17 21:26,"Tyler, The Creator",LEMONHEAD (feat. 42 Dugg),2484
2021-12-17 21:26,KennyHoopla,survivors guilt//,7400
2021-12-17 21:26,Billie Eilish,Getting Older,244221
2021-12-17 21:26,Billie Eilish,Not My Responsibility,2600
2021-12-17 21:27,Dave,In The Fire,4272
2021-12-17 21:31,Little Simz,"I Love You, I Hate You",255693
2021-12-17 21:34,Halsey,Easier than Lying,206346
2021-12-17 21:34,Manchester Orchestra,Bed Head,5329
2021-12-17 21:34,Billie Eilish,Lost Cause,5897
2021-12-17 21:34,"Tyler, The Creator",CORSO,2229
2021-12-17 21:35,Halsey,Lilith,2832
2021-12-17 21:38,NF,THAT'S A JOKE,229656
2021-12-17 21:42,Kanye West,Use This Gospel,213877
2021-12-17 21:44,KennyHoopla,estella//,118733
2021-12-17 21:44,Halsey,Girl is a Gun,2809
2021-12-17 21:44,Kanye West,God Breathed,2577
2021-12-17 21:44,Kanye West,Come to Life,8209
2021-12-17 21:44,Billie Eilish,GOLDWING,952
2021-12-17 21:44,Yves Tumor,Kerosene!,1416
2021-12-17 21:44,Pop Smoke,Tell The Vision (feat. Kanye West & Pusha T),1718
2021-12-17 21:49,Billie Eilish,Billie Bossa Nova,2507
2021-12-17 21:49,Billie Eilish,GOLDWING,101
2021-12-17 21:49,Yves Tumor,Kerosene!,305506
2021-12-17 21:53,Dayseeker,Drunk,220853
2021-12-17 21:56,Kanye West,Keep My Spirit Alive,5824
2021-12-17 21:56,Manchester Orchestra,Let It Storm,1996
2021-12-17 21:56,Yves Tumor,Dream Palette,2321
2021-12-17 21:56,KayCyy,No Luck,151782
2021-12-17 21:56,Yves Tumor,Romanticist,1602
2021-12-17 21:59,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),212000
2021-12-17 22:00,Billie Eilish,my future,9018
2021-12-17 22:00,Manchester Orchestra,Keel Timing,2345
2021-12-17 22:04,Kanye West,Jesus Lord,1044
2021-12-17 22:04,2021 Wrapped,Coldplay,6010
2021-12-17 22:04,Yves Tumor,Gospel For A New Century,5354
2021-12-17 22:04,Yves Tumor,Hasdallen Lights,1509
2021-12-17 22:04,Coldplay,Arabesque,1509
2021-12-17 22:04,Billie Eilish,NDA,1695
2021-12-17 22:04,Pop Smoke,Demeanor (feat. Dua Lipa),1230
2021-12-17 22:04,Baby Keem,trademark usa,4133
2021-12-17 22:04,Kanye West,Follow God,2089
2021-12-17 22:04,Billie Eilish,Halley's Comet,1509
2021-12-17 22:04,Baby Keem,scapegoats,1369
2021-12-17 22:04,Little Simz,Speed,1625
2021-12-17 22:04,KennyHoopla,silence is also an answer//,1462
2021-12-17 22:04,NF,CLOUDS,243760
2021-12-17 22:08,Dave,Both Sides Of A Smile (feat. James Blake),2089
2021-12-17 22:08,Manchester Orchestra,Telepath,3409
2021-12-17 22:08,Olivia Rodrigo,drivers license,242013
2021-12-17 22:08,Kanye West,Junya pt 2,1393
2021-12-17 22:11,Pusha T,Santeria,1718
2021-12-17 22:11,Baby Keem,issues,1230
2021-12-17 22:11,Little Simz,"Little Q, Pt. 1 - Interlude",1509
2021-12-17 22:11,Kanye West,Off The Grid,163189
2021-12-17 22:11,Baby Keem,family ties (with Kendrick Lamar),1091
2021-12-17 22:11,Kanye West,No Child Left Behind,1439
2021-12-17 22:11,Billie Eilish,Oxytocin,1230
2021-12-17 22:11,Yves Tumor,Super Stars,1393
2021-12-17 22:15,Baby Keem,family ties (with Kendrick Lamar),252262
2021-12-17 22:17,Little Simz,"Little Q, Pt. 1 - Interlude",68413
2021-12-17 22:17,Baby Keem,gorgeous,5888
2021-12-17 22:17,Coldplay,BrokEn,1486
2021-12-17 22:20,Coldplay,Trouble In Town,4642
2021-12-17 22:20,Yves Tumor,Medicine Burn,2739
2021-12-17 22:20,Little Simz,I See You,1555
2021-12-17 22:20,Halsey,Bells in Santa Fe,217653
2021-12-17 22:21,Kanye West,Hurricane,1671
2021-12-17 22:21,Kanye West,Heaven and Hell,1369
2021-12-17 22:21,Kanye West,Lord I Need You,1346
2021-12-17 22:21,Kanye West,Moon,1625
2021-12-17 22:21,Little Simz,Selfish,1834
2021-12-17 22:21,"Tyler, The Creator",SIR BAUDELAIRE (feat. DJ Drama),2507
2021-12-17 22:21,Billie Eilish,Your Power,1904
2021-12-17 22:21,Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),2414
2021-12-17 22:21,Kanye West,Ok Ok pt 2,1160
2021-12-17 22:26,Phoebe Bridgers,I Know The End,344692
2021-12-17 22:30,Halsey,The Tradition,226373
